,file_name,cluster,n_origin_chr,origin_chr,n_path_karsim,n_path_omkar,total_alignment_cost,alignment_costs,event_chr,histories,n_events,is_event_cluster,n_path_diff
490,23Y_NF1_microdeletion_r2,14,1,['Chr17'],2,2,133635,"[98390, 35245]","['Chr1', 'Chr3', 'Chr6', 'Chr7', 'Chr8', 'Chr9', 'Chr9', 'Chr10', 'Chr12', 'Chr14', 'Chr15', 'Chr17', 'Chr20']",{'deletion': 1},1,True,0
491,23Y_NF1_microdeletion_r2,15,1,['Chr18'],2,2,13820,"[6910, 6910]","['Chr1', 'Chr3', 'Chr6', 'Chr7', 'Chr8', 'Chr9', 'Chr9', 'Chr10', 'Chr12', 'Chr14', 'Chr15', 'Chr17', 'Chr20']",{},0,False,0
492,23Y_NF1_microdeletion_r2,16,1,['Chr19'],2,2,3800,"[1900, 1900]","['Chr1', 'Chr3', 'Chr6', 'Chr7', 'Chr8', 'Chr9', 'Chr9', 'Chr10', 'Chr12', 'Chr14', 'Chr15', 'Chr17', 'Chr20']",{},0,False,0
493,23Y_NF1_microdeletion_r2,17,1,['Chr20'],2,2,293567,"[273167, 20400]","['Chr1', 'Chr3', 'Chr6', 'Chr7', 'Chr8', 'Chr9', 'Chr9', 'Chr10', 'Chr12', 'Chr14', 'Chr15', 'Chr17', 'Chr20']",{'deletion': 1},1,True,0
494,23Y_NF1_microdeletion_r2,18,1,['Chr21'],2,2,5504,"[2752, 2752]","['Chr1', 'Chr3', 'Chr6', 'Chr7', 'Chr8', 'Chr9', 'Chr9', 'Chr10', 'Chr12', 'Chr14', 'Chr15', 'Chr17', 'Chr20']",{},0,False,0
495,23Y_NF1_microdeletion_r2,19,1,['Chr22'],2,2,5760,"[2880, 2880]","['Chr1', 'Chr3', 'Chr6', 'Chr7', 'Chr8', 'Chr9', 'Chr9', 'Chr10', 'Chr12', 'Chr14', 'Chr15', 'Chr17', 'Chr20']",{},0,False,0
496,23Y_NF1_microdeletion_r2,2,1,['Chr4'],2,2,3980,"[1990, 1990]","['Chr1', 'Chr3', 'Chr6', 'Chr7', 'Chr8', 'Chr9', 'Chr9', 'Chr10', 'Chr12', 'Chr14', 'Chr15', 'Chr17', 'Chr20']",{},0,False,0
497,23Y_NF1_microdeletion_r2,20,1,['ChrX'],1,1,5282,[5282],"['Chr1', 'Chr3', 'Chr6', 'Chr7', 'Chr8', 'Chr9', 'Chr9', 'Chr10', 'Chr12', 'Chr14', 'Chr15', 'Chr17', 'Chr20']",{},0,False,0
498,23Y_NF1_microdeletion_r2,21,1,['ChrY'],1,1,5282,[5282],"['Chr1', 'Chr3', 'Chr6', 'Chr7', 'Chr8', 'Chr9', 'Chr9', 'Chr10', 'Chr12', 'Chr14', 'Chr15', 'Chr17', 'Chr20']",{},0,False,0
499,23Y_NF1_microdeletion_r2,3,1,['Chr5'],2,2,11088,"[5544, 5544]","['Chr1', 'Chr3', 'Chr6', 'Chr7', 'Chr8', 'Chr9', 'Chr9', 'Chr10', 'Chr12', 'Chr14', 'Chr15', 'Chr17', 'Chr20']",{},0,False,0
500,23Y_NF1_microdeletion_r2,4,1,['Chr6'],2,2,37228,"[31147, 6081]","['Chr1', 'Chr3', 'Chr6', 'Chr7', 'Chr8', 'Chr9', 'Chr9', 'Chr10', 'Chr12', 'Chr14', 'Chr15', 'Chr17', 'Chr20']",{'balanced reciprocal translocation': 2},2,True,0
501,23Y_NF1_microdeletion_r2,5,2,"['Chr1', 'Chr7']",3,4,18563491,"[18282281, 8828, 988, 271394]","['Chr1', 'Chr3', 'Chr6', 'Chr7', 'Chr8', 'Chr9', 'Chr9', 'Chr10', 'Chr12', 'Chr14', 'Chr15', 'Chr17', 'Chr20']","{'nonreciprocal translocation': 1, 'chromosomal deletion': 1}",2,True,1
502,23Y_NF1_microdeletion_r2,6,1,['Chr8'],2,2,91929115,"[91132602, 796513]","['Chr1', 'Chr3', 'Chr6', 'Chr7', 'Chr8', 'Chr9', 'Chr9', 'Chr10', 'Chr12', 'Chr14', 'Chr15', 'Chr17', 'Chr20']","{'deletion': 1, 'arm deletion': 1}",2,True,0
503,23Y_NF1_microdeletion_r2,7,1,['Chr10'],2,2,162864,"[93431, 69433]","['Chr1', 'Chr3', 'Chr6', 'Chr7', 'Chr8', 'Chr9', 'Chr9', 'Chr10', 'Chr12', 'Chr14', 'Chr15', 'Chr17', 'Chr20']",{'deletion': 2},2,True,0
504,23Y_NF1_microdeletion_r2,8,1,['Chr11'],2,2,14112,"[7056, 7056]","['Chr1', 'Chr3', 'Chr6', 'Chr7', 'Chr8', 'Chr9', 'Chr9', 'Chr10', 'Chr12', 'Chr14', 'Chr15', 'Chr17', 'Chr20']",{},0,False,0
505,23Y_NF1_microdeletion_r2,9,1,['Chr12'],2,2,64362,"[45007, 19355]","['Chr1', 'Chr3', 'Chr6', 'Chr7', 'Chr8', 'Chr9', 'Chr9', 'Chr10', 'Chr12', 'Chr14', 'Chr15', 'Chr17', 'Chr20']",{'tandem duplication': 1},1,True,0
506,23Y_Potocki_Shaffer_r1,0,1,['Chr1'],2,2,6176,"[3088, 3088]","['Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr15', 'Chr16', 'Chr20']",{},0,False,0
507,23Y_Potocki_Shaffer_r1,1,1,['Chr2'],2,2,149556,"[122733, 26823]","['Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr15', 'Chr16', 'Chr20']",{'right duplication inversion': 1},1,True,0
508,23Y_Potocki_Shaffer_r1,10,1,['Chr13'],2,2,4450,"[2225, 2225]","['Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr15', 'Chr16', 'Chr20']",{},0,False,0
509,23Y_Potocki_Shaffer_r1,11,1,['Chr14'],2,2,20870,"[10435, 10435]","['Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr15', 'Chr16', 'Chr20']",{},0,False,0
510,23Y_Potocki_Shaffer_r1,12,2,"['Chr11', 'Chr15']",4,4,20185769,"[10144256, 13015, 8592, 10019906]","['Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr15', 'Chr16', 'Chr20']","{'deletion': 1, 'nonreciprocal translocation': 1}",2,True,0
511,23Y_Potocki_Shaffer_r1,13,1,['Chr16'],2,1,177738024,"[90218345, 87519679]","['Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr15', 'Chr16', 'Chr20']",{'inversion': 1},1,True,-1
512,23Y_Potocki_Shaffer_r1,14,1,['Chr17'],2,2,2096,"[1048, 1048]","['Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr15', 'Chr16', 'Chr20']",{},0,False,0
513,23Y_Potocki_Shaffer_r1,15,1,['Chr18'],2,2,13820,"[6910, 6910]","['Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr15', 'Chr16', 'Chr20']",{},0,False,0
514,23Y_Potocki_Shaffer_r1,16,1,['Chr19'],2,2,3800,"[1900, 1900]","['Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr15', 'Chr16', 'Chr20']",{},0,False,0
515,23Y_Potocki_Shaffer_r1,17,1,['Chr20'],2,2,106812424,"[72549112, 34263312]","['Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr15', 'Chr16', 'Chr20']","{'inversion': 1, 'tandem duplication': 1}",2,True,0
516,23Y_Potocki_Shaffer_r1,18,1,['Chr21'],2,2,5504,"[2752, 2752]","['Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr15', 'Chr16', 'Chr20']",{},0,False,0
517,23Y_Potocki_Shaffer_r1,19,1,['Chr22'],2,2,5760,"[2880, 2880]","['Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr15', 'Chr16', 'Chr20']",{},0,False,0
518,23Y_Potocki_Shaffer_r1,2,1,['Chr3'],1,1,395665859,"[197990545, 197675314]","['Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr15', 'Chr16', 'Chr20']",{'chromosomal deletion': 1},1,True,0
519,23Y_Potocki_Shaffer_r1,20,1,['ChrX'],1,1,5282,[5282],"['Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr15', 'Chr16', 'Chr20']",{},0,False,0
520,23Y_Potocki_Shaffer_r1,21,1,['ChrY'],1,1,5282,[5282],"['Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr15', 'Chr16', 'Chr20']",{},0,False,0
521,23Y_Potocki_Shaffer_r1,3,1,['Chr4'],2,2,143847,"[116705, 27142]","['Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr15', 'Chr16', 'Chr20']",{'deletion': 1},1,True,0
522,23Y_Potocki_Shaffer_r1,4,1,['Chr5'],2,2,11088,"[5544, 5544]","['Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr15', 'Chr16', 'Chr20']",{},0,False,0
523,23Y_Potocki_Shaffer_r1,5,1,['Chr6'],2,2,86926,"[49548, 37378]","['Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr15', 'Chr16', 'Chr20']",{'deletion': 1},1,True,0
524,23Y_Potocki_Shaffer_r1,6,1,['Chr7'],2,2,1976,"[988, 988]","['Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr15', 'Chr16', 'Chr20']",{},0,False,0
525,23Y_Potocki_Shaffer_r1,7,1,['Chr8'],2,2,10665410,"[10648649, 16761]","['Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr15', 'Chr16', 'Chr20']","{'inversion': 2, 'deletion': 1}",3,True,0
526,23Y_Potocki_Shaffer_r1,8,2,"['Chr9', 'Chr10']",4,3,521488253,"[360801857, 27582672, 133068943, 34781]","['Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr15', 'Chr16', 'Chr20']","{'left duplication inversion': 2, 'deletion': 1, 'nonreciprocal translocation': 1}",4,True,-1
527,23Y_Potocki_Shaffer_r1,9,1,['Chr12'],2,2,2696,"[1348, 1348]","['Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr15', 'Chr16', 'Chr20']",{},0,False,0
528,23Y_Potocki_Shaffer_r2,0,1,['Chr1'],2,2,55929,"[31963, 23966]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr15', 'Chr20']",{'deletion': 1},1,True,0
529,23Y_Potocki_Shaffer_r2,1,1,['Chr2'],2,2,475027076,"[232853547, 242173529]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr15', 'Chr20']",{'inversion': 1},1,True,0
530,23Y_Potocki_Shaffer_r2,10,1,['Chr14'],2,2,20870,"[10435, 10435]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr15', 'Chr20']",{},0,False,0
531,23Y_Potocki_Shaffer_r2,11,2,"['Chr6', 'Chr15']",4,4,205524674,"[105209400, 36552, 100274043, 4679]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr15', 'Chr20']","{'right duplication inversion': 1, 'nonreciprocal translocation': 1}",2,True,0
532,23Y_Potocki_Shaffer_r2,12,1,['Chr16'],2,2,7186,"[3593, 3593]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr15', 'Chr20']",{},0,False,0
533,23Y_Potocki_Shaffer_r2,13,1,['Chr17'],2,2,2096,"[1048, 1048]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr15', 'Chr20']",{},0,False,0
534,23Y_Potocki_Shaffer_r2,14,1,['Chr18'],2,2,13820,"[6910, 6910]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr15', 'Chr20']",{},0,False,0
535,23Y_Potocki_Shaffer_r2,15,1,['Chr19'],2,2,3800,"[1900, 1900]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr15', 'Chr20']",{},0,False,0
536,23Y_Potocki_Shaffer_r2,16,1,['Chr20'],2,2,9058304,"[4746234, 4312070]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr15', 'Chr20']",{'right duplication inversion': 1},1,True,0
537,23Y_Potocki_Shaffer_r2,17,1,['Chr21'],2,2,5504,"[2752, 2752]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr15', 'Chr20']",{},0,False,0
538,23Y_Potocki_Shaffer_r2,18,1,['Chr22'],2,2,5760,"[2880, 2880]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr15', 'Chr20']",{},0,False,0
539,23Y_Potocki_Shaffer_r2,19,1,['ChrX'],1,1,5282,[5282],"['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr15', 'Chr20']",{},0,False,0
540,23Y_Potocki_Shaffer_r2,2,1,['Chr3'],2,2,6031840,"[5965599, 66241]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr15', 'Chr20']","{'tandem duplication': 1, 'deletion': 1, 'inversion': 1}",3,True,0
541,23Y_Potocki_Shaffer_r2,20,1,['ChrY'],1,1,5282,[5282],"['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr15', 'Chr20']",{},0,False,0
542,23Y_Potocki_Shaffer_r2,3,1,['Chr4'],2,2,3980,"[1990, 1990]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr15', 'Chr20']",{},0,False,0
543,23Y_Potocki_Shaffer_r2,4,3,"['Chr5', 'Chr7', 'Chr8']",6,6,266111571,"[123345863, 23119, 9735163, 9875441, 5383, 123126602]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr15', 'Chr20']","{'inversion': 1, 'balanced reciprocal translocation': 2, 'deletion': 1, 'nonreciprocal translocation': 1, 'right duplication inversion': 2}",7,True,0
544,23Y_Potocki_Shaffer_r2,5,1,['Chr9'],2,2,504,"[252, 252]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr15', 'Chr20']",{},0,False,0
545,23Y_Potocki_Shaffer_r2,6,1,['Chr10'],2,2,2157958,"[2155803, 2155]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr15', 'Chr20']",{'inversion': 1},1,True,0
546,23Y_Potocki_Shaffer_r2,7,1,['Chr11'],2,2,150077,"[131847, 18230]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr15', 'Chr20']",{'deletion': 1},1,True,0
547,23Y_Potocki_Shaffer_r2,8,1,['Chr12'],2,2,2696,"[1348, 1348]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr15', 'Chr20']",{},0,False,0
548,23Y_Potocki_Shaffer_r2,9,1,['Chr13'],2,2,4450,"[2225, 2225]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr15', 'Chr20']",{},0,False,0
549,23Y_WAGR_11p13_deletion_r1,0,1,['Chr1'],2,2,6176,"[3088, 3088]","['Chr2', 'Chr4', 'Chr9', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr20']",{},0,False,0
550,23Y_WAGR_11p13_deletion_r1,1,1,['Chr2'],2,2,174426,"[113009, 61417]","['Chr2', 'Chr4', 'Chr9', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr20']","{'deletion': 2, 'inversion': 1}",3,True,0
551,23Y_WAGR_11p13_deletion_r1,10,2,"['Chr12', 'Chr13']",4,4,355375041,"[88542784, 1348, 250490125, 16340784]","['Chr2', 'Chr4', 'Chr9', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr20']","{'right duplication inversion': 1, 'nonreciprocal translocation': 1}",2,True,0
552,23Y_WAGR_11p13_deletion_r1,11,1,['Chr14'],2,2,20870,"[10435, 10435]","['Chr2', 'Chr4', 'Chr9', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr20']",{},0,False,0
553,23Y_WAGR_11p13_deletion_r1,12,1,['Chr15'],2,2,9358,"[4679, 4679]","['Chr2', 'Chr4', 'Chr9', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr20']",{},0,False,0
554,23Y_WAGR_11p13_deletion_r1,13,1,['Chr16'],2,2,7186,"[3593, 3593]","['Chr2', 'Chr4', 'Chr9', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr20']",{},0,False,0
555,23Y_WAGR_11p13_deletion_r1,14,1,['Chr17'],2,2,2096,"[1048, 1048]","['Chr2', 'Chr4', 'Chr9', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr20']",{},0,False,0
556,23Y_WAGR_11p13_deletion_r1,15,1,['Chr18'],2,2,13820,"[6910, 6910]","['Chr2', 'Chr4', 'Chr9', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr20']",{},0,False,0
557,23Y_WAGR_11p13_deletion_r1,16,1,['Chr19'],2,2,3800,"[1900, 1900]","['Chr2', 'Chr4', 'Chr9', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr20']",{},0,False,0
558,23Y_WAGR_11p13_deletion_r1,17,2,"['Chr11', 'Chr20']",4,4,25995121,"[25967428, 27693]","['Chr2', 'Chr4', 'Chr9', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr20']","{'deletion': 1, 'balanced reciprocal translocation': 2}",3,True,0
559,23Y_WAGR_11p13_deletion_r1,18,1,['Chr21'],2,2,25841801,"[12290, 25829511]","['Chr2', 'Chr4', 'Chr9', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr20']",{},0,False,0
560,23Y_WAGR_11p13_deletion_r1,19,1,['Chr22'],2,2,5504,"[2752, 2752]","['Chr2', 'Chr4', 'Chr9', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr20']",{},0,False,0
561,23Y_WAGR_11p13_deletion_r1,2,1,['Chr3'],2,2,9924,"[4962, 4962]","['Chr2', 'Chr4', 'Chr9', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr20']",{},0,False,0
562,23Y_WAGR_11p13_deletion_r1,20,1,['ChrX'],1,1,5760,"[2880, 2880]","['Chr2', 'Chr4', 'Chr9', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr20']",{},0,False,0
563,23Y_WAGR_11p13_deletion_r1,21,1,['ChrY'],1,1,5282,[5282],"['Chr2', 'Chr4', 'Chr9', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr20']",{},0,False,0
564,23Y_WAGR_11p13_deletion_r1,3,1,['Chr4'],2,2,2265934,"[2259369, 6565]","['Chr2', 'Chr4', 'Chr9', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr20']","{'balanced reciprocal translocation': 2, 'arm deletion': 1}",3,True,0
565,23Y_WAGR_11p13_deletion_r1,4,1,['Chr5'],2,2,11088,"[5544, 5544]","['Chr2', 'Chr4', 'Chr9', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr20']",{},0,False,0
566,23Y_WAGR_11p13_deletion_r1,5,1,['Chr6'],2,2,12162,"[6081, 6081]","['Chr2', 'Chr4', 'Chr9', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr20']",{},0,False,0
567,23Y_WAGR_11p13_deletion_r1,6,1,['Chr7'],2,2,1976,"[988, 988]","['Chr2', 'Chr4', 'Chr9', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr20']",{},0,False,0
568,23Y_WAGR_11p13_deletion_r1,7,1,['Chr8'],2,2,5020,"[2510, 2510]","['Chr2', 'Chr4', 'Chr9', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr20']",{},0,False,0
569,23Y_WAGR_11p13_deletion_r1,8,1,['Chr9'],3,2,164779193,"[97931, 95098549, 69582713]","['Chr2', 'Chr4', 'Chr9', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr20']",{'arm tandem duplication': 1},1,True,-1
570,23Y_WAGR_11p13_deletion_r1,9,1,['Chr10'],2,2,82516783,"[81379823, 1136960]","['Chr2', 'Chr4', 'Chr9', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr20']",{'arm deletion': 1},1,True,0
571,23Y_WAGR_11p13_deletion_r2,0,1,['Chr1'],2,2,6176,"[3088, 3088]","['Chr2', 'Chr3', 'Chr4', 'Chr10', 'Chr11', 'Chr15', 'Chr18', 'Chr21']",{},0,False,0
572,23Y_WAGR_11p13_deletion_r2,1,1,['Chr2'],2,2,158915,"[90235, 68680]","['Chr2', 'Chr3', 'Chr4', 'Chr10', 'Chr11', 'Chr15', 'Chr18', 'Chr21']",{'deletion': 1},1,True,0
573,23Y_WAGR_11p13_deletion_r2,10,1,['Chr12'],2,2,2696,"[1348, 1348]","['Chr2', 'Chr3', 'Chr4', 'Chr10', 'Chr11', 'Chr15', 'Chr18', 'Chr21']",{},0,False,0
574,23Y_WAGR_11p13_deletion_r2,11,1,['Chr13'],2,2,4450,"[2225, 2225]","['Chr2', 'Chr3', 'Chr4', 'Chr10', 'Chr11', 'Chr15', 'Chr18', 'Chr21']",{},0,False,0
575,23Y_WAGR_11p13_deletion_r2,12,1,['Chr14'],2,2,20870,"[10435, 10435]","['Chr2', 'Chr3', 'Chr4', 'Chr10', 'Chr11', 'Chr15', 'Chr18', 'Chr21']",{},0,False,0
576,23Y_WAGR_11p13_deletion_r2,13,1,['Chr15'],2,2,25494,"[20815, 4679]","['Chr2', 'Chr3', 'Chr4', 'Chr10', 'Chr11', 'Chr15', 'Chr18', 'Chr21']",{'inversion': 1},1,True,0
577,23Y_WAGR_11p13_deletion_r2,14,1,['Chr16'],2,2,7186,"[3593, 3593]","['Chr2', 'Chr3', 'Chr4', 'Chr10', 'Chr11', 'Chr15', 'Chr18', 'Chr21']",{},0,False,0
578,23Y_WAGR_11p13_deletion_r2,15,1,['Chr17'],2,2,2096,"[1048, 1048]","['Chr2', 'Chr3', 'Chr4', 'Chr10', 'Chr11', 'Chr15', 'Chr18', 'Chr21']",{},0,False,0
579,23Y_WAGR_11p13_deletion_r2,16,1,['Chr18'],2,2,41746,"[34836, 6910]","['Chr2', 'Chr3', 'Chr4', 'Chr10', 'Chr11', 'Chr15', 'Chr18', 'Chr21']",{'inversion': 2},2,True,0
580,23Y_WAGR_11p13_deletion_r2,17,1,['Chr19'],2,2,3800,"[1900, 1900]","['Chr2', 'Chr3', 'Chr4', 'Chr10', 'Chr11', 'Chr15', 'Chr18', 'Chr21']",{},0,False,0
581,23Y_WAGR_11p13_deletion_r2,18,1,['Chr20'],2,2,896,"[448, 448]","['Chr2', 'Chr3', 'Chr4', 'Chr10', 'Chr11', 'Chr15', 'Chr18', 'Chr21']",{},0,False,0
582,23Y_WAGR_11p13_deletion_r2,19,1,['Chr21'],3,3,67862032,"[36975, 293684, 67531373]","['Chr2', 'Chr3', 'Chr4', 'Chr10', 'Chr11', 'Chr15', 'Chr18', 'Chr21']",{'chromosomal duplication': 1},1,True,0
583,23Y_WAGR_11p13_deletion_r2,2,1,['Chr3'],2,2,289807,"[242818, 46989]","['Chr2', 'Chr3', 'Chr4', 'Chr10', 'Chr11', 'Chr15', 'Chr18', 'Chr21']",{'left duplication inversion': 1},1,True,0
584,23Y_WAGR_11p13_deletion_r2,20,1,['Chr22'],2,2,5760,"[2880, 2880]","['Chr2', 'Chr3', 'Chr4', 'Chr10', 'Chr11', 'Chr15', 'Chr18', 'Chr21']",{},0,False,0
585,23Y_WAGR_11p13_deletion_r2,21,1,['ChrX'],1,1,5282,[5282],"['Chr2', 'Chr3', 'Chr4', 'Chr10', 'Chr11', 'Chr15', 'Chr18', 'Chr21']",{},0,False,0
586,23Y_WAGR_11p13_deletion_r2,22,1,['ChrY'],1,1,5282,[5282],"['Chr2', 'Chr3', 'Chr4', 'Chr10', 'Chr11', 'Chr15', 'Chr18', 'Chr21']",{},0,False,0
587,23Y_WAGR_11p13_deletion_r2,3,1,['Chr5'],2,2,11088,"[5544, 5544]","['Chr2', 'Chr3', 'Chr4', 'Chr10', 'Chr11', 'Chr15', 'Chr18', 'Chr21']",{},0,False,0
588,23Y_WAGR_11p13_deletion_r2,4,1,['Chr6'],2,2,12162,"[6081, 6081]","['Chr2', 'Chr3', 'Chr4', 'Chr10', 'Chr11', 'Chr15', 'Chr18', 'Chr21']",{},0,False,0
589,23Y_WAGR_11p13_deletion_r2,5,1,['Chr7'],2,2,1976,"[988, 988]","['Chr2', 'Chr3', 'Chr4', 'Chr10', 'Chr11', 'Chr15', 'Chr18', 'Chr21']",{},0,False,0
590,23Y_WAGR_11p13_deletion_r2,6,1,['Chr8'],2,2,5020,"[2510, 2510]","['Chr2', 'Chr3', 'Chr4', 'Chr10', 'Chr11', 'Chr15', 'Chr18', 'Chr21']",{},0,False,0
591,23Y_WAGR_11p13_deletion_r2,7,1,['Chr9'],2,2,504,"[252, 252]","['Chr2', 'Chr3', 'Chr4', 'Chr10', 'Chr11', 'Chr15', 'Chr18', 'Chr21']",{},0,False,0
